,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
fraser_vees,0.013784939,-0.005394518,0.0022098548,0.0023201888,-0.0029306912,-0.007186719,-0.010819209,-0.007472406,0.0027673317,0.0045177904,-0.014474202,0.012631327,0.0011104426,0.0040518534,0.004927462,0.0141323265,0.015770786,0.009203903,0.012773789,-0.0070483196,-2.3784136e-05,0.002411035,0.0057687075,-0.005392099,0.0042343186,0.011881313,-0.003800323,-0.007013731,0.0012016966,-0.0072704633,-0.005370105,-0.014077695,0.008461094,0.0028938006,-0.008262368,0.0070357164,-0.0047604917,-0.009617305,-0.0052316664,-0.011294444,-0.0025673667,-0.008975273,0.0068863677,0.012907161,-0.014903188,-0.012624372,0.0047756745,0.000344503,0.0066883364,-0.013839624,0.0041947262,-0.0018090433,0.0024418344,-0.0127538545,0.010217856,0.0069719977,0.009195354,0.0012803777,0.0023629733,-0.0016073944,-0.0054357876,-0.011424931,-0.01566157,0.0113005955
emmanuelsabbi97,-3.1389773e-05,0.0069474536,0.0063604214,0.014066802,-0.015394641,0.003497743,0.010688859,-0.0069528343,0.001544325,0.013834619,-0.01529063,-0.014282345,-0.0089396415,-0.003221833,-0.013514185,0.010482322,-0.0040548234,-0.008135151,-0.014820415,0.0050615137,-0.005234035,-0.010552706,-0.003934088,-0.0046311966,0.014844125,-0.0061238133,0.0019592673,0.004873307,0.007591399,-0.01038335,-0.00574152,0.015382566,0.014671073,0.0116333105,-0.01315403,0.013762695,-0.015143478,-0.014833263,0.010425564,-0.007029444,-0.006192693,6.61058e-05,-0.010623424,-0.008233213,-0.009285062,0.0095726885,-0.0057993378,-0.0015225735,0.009959172,-0.011655461,0.00750457,-0.01451903,-0.006989466,-0.0027458265,0.010733225,-0.012128824,0.003123659,0.0144179175,0.0025723102,-0.0009338729,-0.0129035525,0.012027,0.007871196,-0.0006228429
yourmomshockey,0.012260402,-0.0014794767,0.0093865525,0.014509475,0.004215911,-0.0063171256,0.009318272,-0.014905388,-0.006634321,0.014355456,0.010125451,0.002999505,0.008755434,0.014299845,0.0056817513,0.010887042,0.0068095047,0.0018142406,-0.0007497594,-0.010701308,0.0037660748,-0.003168784,-0.0128006525,-0.009796545,-0.0054708812,-0.005009165,-0.00947823,0.0039755385,-0.0045874976,-0.008789575,0.015561372,0.014562866,-0.0006586537,-0.012443136,-0.007264016,0.003088668,0.015421011,-0.009173341,-0.006116038,0.005387254,0.010699701,0.0055741724,-0.00092091784,0.012666291,0.001989374,-0.009766348,-0.008590782,0.006008731,0.0030841231,-0.0068158284,0.0054139867,0.010461116,-0.009297293,0.0113762915,0.010578863,-0.014506314,-0.00050973706,-0.0012342073,0.005290659,-0.012366049,0.00043385848,-0.0017789956,-0.008045087,-0.010615677
jonnybgbold,-0.00597972,0.007689394,-0.011705611,-0.00040710063,-0.015484209,-0.0062382473,-0.013208891,0.010513278,0.0138904145,-0.0130758565,-0.00987907,0.009815478,0.000731369,0.014602189,-0.009959715,-1.0579638e-05,-0.002486999,-0.010681583,-0.011844373,-0.012083901,-0.015337566,-0.008787357,0.0030445962,0.008100799,-0.008790991,0.0114754075,0.009001231,-0.0079174675,0.0135717755,0.0019573013,0.0021046994,0.0043822145,-0.0067920294,0.009140444,-0.007856375,0.0051039294,-3.2103955e-05,0.0025798555,-0.0022587508,0.0006077857,-0.0011153332,-0.0033665888,0.0032568313,0.006682637,-0.008483128,-0.004754282,-0.013799319,0.006857035,-0.012820872,0.011262068,0.014222702,-0.0026552682,0.00059639156,-0.002714946,0.008349925,0.00075304613,0.0062493044,-0.0023337314,-0.0032415623,-0.011214123,-0.0052005677,0.004360594,0.0038286487,0.013363384
chantalmachabee,-0.00940663,-0.0057791285,-0.0039792876,-0.013473096,0.010851633,0.006268006,0.01190969,0.011414129,0.011293668,0.009242452,0.015191661,-0.008367075,-0.013004301,-0.008991825,-0.0066921213,0.002798291,-0.009481822,0.012815221,0.01316479,0.005757782,-0.010554786,0.014192945,-0.0020096623,-0.0052920613,0.00196007,-0.0032283862,-0.0023392872,-0.007811962,-0.009697066,-0.013886289,0.009917009,-0.012121311,0.009436155,0.012899463,-0.0071064807,0.010160881,0.006733237,0.005642607,-0.013292845,0.015342277,0.0038143515,-0.0054223817,0.0140026705,-0.0042550247,0.002732091,0.0039869025,-0.010258141,0.012512731,-0.004719669,0.014528268,-0.012273685,-0.012720249,0.011734359,-0.011054665,-0.0026695677,-0.0073308516,0.012086496,-0.00060859584,0.011222678,0.009055218,-0.010355815,0.012045481,-0.015158282,-0.009465167
catherinebogart,0.010576801,-0.0097399205,5.194731e-05,-0.015513418,-0.013587769,0.010384472,0.0053761173,0.0044095535,0.007299071,0.005554028,-0.0009656083,0.007340245,0.007186994,0.01090038,0.0033623409,-0.0063599236,-0.009580826,-0.0015111528,-0.0077571236,-0.0098367445,0.0007478576,-0.0043815468,0.0068773534,-0.004577879,-0.010672998,0.010886248,0.009977711,0.0011494476,0.007789729,0.003478337,-0.005699644,-0.00036551803,0.011581907,-0.0041435584,0.006496314,-0.0032318775,-0.0012916587,0.014294682,0.005979972,0.009670643,0.0070240963,0.013434511,0.005305197,0.0069663245,0.0045102183,0.001728937,-0.013146907,0.012376431,0.0152894035,0.008173389,-0.0003997367,-0.009734314,-0.013776604,-0.006403586,-0.015478093,-0.004874442,0.010377528,0.008994494,-0.0057490785,0.010353016,0.002103785,0.009063367,-0.0021108408,0.015109519
laurenjbara,0.004238638,0.009958346,-0.00015822097,-0.013425094,-0.0047187903,-0.007837096,-0.0063699563,0.0078079067,-0.0062129307,0.00063188054,0.010939005,0.011342014,0.0011525984,0.005174362,0.014329329,0.0034485713,-0.011014913,0.004129315,0.013706535,-0.0003443783,0.0061929408,0.0065062586,-0.0039142026,-0.010148775,-0.014162332,0.014558243,0.0118906675,-0.012011884,-0.009092551,0.004709664,-0.0150031885,-0.013009512,-0.00453926,-0.01560073,-0.004264632,-0.010908902,0.011204492,0.0106092915,0.011494051,0.0015804768,-0.013802613,0.01479987,-0.0049672993,0.00036400644,-0.0042416896,-0.014852409,-0.0103366645,-0.008550997,0.0032067131,-0.0153670125,0.0059387865,0.0063213236,-0.003508571,0.0020167886,-0.010336372,0.0040728445,0.004068806,-0.0057663843,0.009363501,-0.00013180818,-0.0032733364,-0.0068529444,0.001346107,0.0118893515
bigheadhcky,0.0097517725,-0.012033473,-0.0010205781,0.003503015,0.012768753,0.0018150235,-0.01327531,-0.006207434,0.00819918,-0.0090352325,0.0010923443,0.0020136074,-0.0036286954,-0.014825825,0.014200157,-0.0047468236,-0.007029305,0.0024612313,-0.0055015967,0.000485265,0.006695076,0.015051892,-0.013501058,0.009797311,0.009123079,-0.012140805,-0.006483219,0.003782549,0.01405479,0.012102682,0.0031616194,0.007701624,-0.015603081,-0.011643093,0.0061946176,0.015410023,-0.0077831764,0.007501111,-0.0022311325,0.0077141193,-0.011472747,-0.011491491,-0.0073849023,0.013036413,0.0015817785,-0.004846438,-0.012642319,0.006088353,0.00053901435,0.0023321393,-0.0071125166,0.0070641157,0.005695013,0.014620068,0.0117171705,0.010058982,0.0066131046,-0.0008290948,-0.0029214653,-0.0049177394,-0.008567079,0.0029257839,0.015340204,-0.009095785
flaviovolpe1,-0.010704735,0.002872197,-0.00979219,0.013434811,-0.0045315325,0.010366682,0.013858184,0.005406156,-0.002462821,-0.0042786375,0.0028525703,-0.0090208,0.0031353459,0.006433869,-0.0056553558,-0.012565672,0.010758728,-0.008607302,0.01403396,-0.007856788,-0.013265191,-0.0029853992,0.008994376,0.0012810081,0.009676104,-0.012217453,0.0001445543,0.0013339706,-0.0014913902,-0.011952054,0.0024756696,0.010850383,0.0056040213,-0.0098398775,-0.003917806,-0.01400348,-0.00790045,0.005812574,0.009934034,0.0063218195,0.011325607,0.012888283,-0.004589895,0.0085037295,-0.004573688,-0.007283842,-0.010212909,0.0027632415,0.007558897,0.012067424,0.009792296,0.0012942553,0.0068879128,0.010257797,0.002573125,-0.0059358384,0.008954899,-0.0009091422,-0.006943075,-0.0033840407,0.008982306,0.006791733,-0.011559019,0.009053122
elfrenordsman,0.004456983,0.0010554268,0.0030069381,-0.00030277768,-0.0059419805,-0.001860305,0.012617933,-0.0021499915,-0.011292794,-0.009757274,-0.006923734,-0.005704318,0.0027441538,-0.013598005,-0.012549669,-0.0114741055,-0.014656346,-0.0119459005,0.0010915847,-0.004729476,0.012930494,-0.0153959915,-0.007107083,0.0123272,-0.011455397,-0.010290644,-0.003666946,-0.012661518,0.015549086,0.012538476,-0.004868951,0.0019627756,-0.01261435,-0.014224734,-0.007913304,-0.01312954,-0.013997211,0.0051854,0.00643602,0.0143360775,-0.010960545,-0.0014103467,0.0026836218,0.002732849,0.005413277,-0.0045547625,-0.013004273,0.0045707836,0.0057810093,-0.007844895,-0.00598596,-0.0057969373,0.013736522,0.0050708987,-0.004935602,0.013684669,0.007569315,-0.01309713,-0.014638312,-0.014923241,-0.0037019409,-0.0012606409,-0.010932022,-0.011876724
daxmccarty11,-0.00819373,0.010047229,0.0153569495,0.011036538,0.008431411,-0.0071404926,-0.001413177,0.0025197063,-0.015997037,0.0034609577,-0.012164374,-0.016141567,-0.009497049,0.0013564527,0.0012128932,0.012669851,-0.014137887,0.009654107,-0.006042757,0.010229477,0.0029635977,0.012568371,0.014012536,0.0037909632,0.012505465,0.010412355,-0.0020769243,0.014291261,0.010900139,0.01041153,-0.010650357,0.002849485,-0.010296691,-0.006021961,-0.012034439,0.002611687,0.006650943,0.009819371,0.00038725717,0.015430199,0.0038077766,-0.013035458,0.0017258722,0.004805242,0.009664025,-0.0005493937,0.0123041915,-0.008003337,0.009683118,-0.008468611,-0.0056947377,0.010455802,-0.007342415,-0.0077427374,0.0003338518,0.014395302,-0.0061148163,0.004375924,0.009914723,-0.010393036,-0.003483803,0.0069205314,0.013907889,0.00070243905
cooperkupp,-0.00986659,0.0073259957,0.0069803875,0.008559996,0.009705132,-0.014569845,0.0067013092,0.00926232,-0.005340472,-0.012537772,-0.0028568134,0.013888476,0.0035836585,0.012554796,0.010813575,-0.014966322,0.0011267699,-0.015608512,0.011147933,-0.0008249618,0.0032988787,0.0023641773,-0.00928176,-0.0069061816,0.008595098,0.0043374505,0.0063416976,0.002066534,-0.009129321,0.013664395,0.013837205,0.0024628714,-0.0008262489,0.009624859,-0.01510294,0.008692056,5.0041825e-05,0.011923667,0.012991378,-0.0036091171,-0.010762649,-0.0091162715,0.009300195,0.012610955,-0.0023390371,0.0038928464,0.014935102,-0.010990897,-0.0036345702,-0.014763698,-0.014612194,0.0066818334,0.01355638,-0.004507156,-0.007154815,0.008625634,0.012245623,0.0108457655,0.009445004,-0.005622307,0.010961421,-0.012157055,-0.0027901996,-0.015051154
burstondreams,0.015137866,0.008395251,0.006683212,0.008774094,-0.00971831,0.009246828,0.01459489,-0.009828782,0.0132544935,-0.008252049,-0.014810527,-0.014691239,-0.00044684298,-0.00615553,0.0082990285,-0.006535398,0.008514583,-0.010141125,-0.008742794,0.015198177,0.010675836,0.001801243,0.002564283,0.011342363,0.013117429,0.014394626,0.004622165,-0.009240391,-0.009763092,-0.0005065147,0.010084085,-0.0045120027,0.0047274753,-0.009576544,0.008864645,-0.0007988438,0.0072536543,0.0055731423,-0.007911272,-0.0002594851,0.008281171,-0.012914987,0.0070589483,-0.013449879,-0.013572959,0.005225867,0.0032429323,0.0022976939,0.0073363166,-0.0111693125,-0.009462353,-0.00046436116,-0.008643506,0.0022562463,0.004722638,0.0023320708,0.010072773,0.01119956,0.013962483,0.00974595,0.0009838622,0.015059967,0.0008711424,-0.010555878
viawesome,0.0065937378,0.014872782,0.0046101455,0.0088802595,0.014764955,0.013365008,-0.011336304,-0.0041250484,0.012815997,4.5802142e-05,-0.0014992759,-0.008940561,0.012334934,-0.0023706623,-0.014961576,0.008588304,0.003912338,-0.0047002495,-0.013884462,-0.0031576864,0.008677088,-0.0034737391,-0.01506144,0.003846479,0.015485722,0.007982658,0.0038438835,0.013155493,-0.014187594,0.0009622132,-0.0075880527,-0.004091327,0.0045332634,0.0033308028,0.015043726,0.0003051315,-0.008521526,-0.014065079,0.005790824,-0.013710828,0.014186212,-0.005335179,0.008546327,0.014663042,-0.0038868967,-0.0071821664,0.013995897,0.012409462,-0.0040742075,0.00054773793,-0.0080691045,-0.009863897,-0.005656814,0.0007296116,-0.0101156775,-0.003221204,-0.0070292773,-0.0045982823,0.010257827,-0.0030572843,-0.007564421,0.0019641726,-0.011152991,-0.0029948934
cupe7000,-0.014078871,-0.01063057,3.1150004e-05,-0.0046483795,0.011584901,0.0038815315,0.002982988,-0.0057871323,-0.009037852,-0.0079881605,-0.015408325,-0.014872939,-0.008899246,-0.010538751,0.013167937,0.008051972,-0.00995319,-0.015519166,0.009164552,0.009991657,-0.00042205176,0.0024114216,0.00041027233,0.009857237,-0.01184145,-0.0067283423,0.009960161,-0.004968159,0.00081304205,-0.014863836,-0.0066547384,-0.0010768452,0.00016201558,0.005146506,0.00072295894,-0.014710685,-0.001489128,-0.013385013,0.0021432634,0.0016689361,-0.00132341,0.006350362,0.002455433,0.007850386,0.007887193,0.008204638,-0.0121735595,0.002191177,-0.013827649,-0.009197751,0.000780771,0.014918643,-0.0057588927,-0.0091970395,0.0063982154,0.014828306,-0.0003076209,-0.010406572,0.011462115,-0.0036969122,0.0068590334,0.007698486,-0.014118076,0.012349627
vancity_el,0.012194468,-0.0012186579,-0.0052159466,0.0095683355,0.009154407,0.0085100215,-0.0077810045,0.010534633,0.0056388397,-0.013569659,0.012303084,0.001796566,-0.009447489,-0.012287794,-0.00775728,0.0022156183,-0.0136510115,0.0014720131,0.003948549,-0.0013806857,0.0034331586,0.010227313,-0.014301065,-0.013863044,-0.0113256145,0.0022685304,-0.0015660841,0.0137123875,-0.013894768,0.003303729,-0.00017202646,0.011122204,-0.008303672,-0.010853447,-0.015411623,-0.010889452,0.0024369135,-0.0093158055,0.0075747184,0.014776379,0.013004998,0.005523544,0.01384934,0.0035815295,-0.009001482,-0.014076659,0.010473968,-0.009440271,-0.009812292,0.009400627,-0.0004411135,-0.015023271,0.0014379602,-0.006806342,-0.0075132195,-0.006052777,-0.011308253,0.00059805624,-0.0022729672,-0.0002032239,0.01172783,0.009646172,-0.006165795,-0.013859987
toddcoyne,-0.012853865,-0.014054583,0.01309444,0.008338304,0.0013337005,-0.007508006,-0.013571506,-0.014162531,0.009517262,-0.00971538,-0.004890278,-0.0076665636,0.012600498,-0.007887397,0.014626872,0.012829069,0.006966889,0.015051311,-0.009749724,0.0034177657,-0.006691344,-0.008074418,0.013374897,-0.013583934,0.0069717,-0.008472793,0.013332363,0.007812599,0.0075447913,0.011581073,0.012336429,-0.014379317,0.011048026,0.0069335997,0.0057562087,0.006236786,0.012793535,0.00048712082,-0.001443401,-0.006331224,-0.014433809,-0.007370651,0.0015943833,0.013099903,0.010220613,0.010160539,0.009500187,0.0126044415,0.0121055525,0.005397899,-0.009311335,0.014615111,-0.010616649,0.013183681,-0.00081403553,0.014469685,-0.014620777,0.0022985656,0.0052092206,0.008716101,0.009650171,0.011972878,0.009366637,0.012486219
gabrielapanza,-0.0025200413,0.005568656,0.006598026,-0.01121425,-0.0043101003,-0.0037408117,-0.013025772,-0.011960861,0.015231869,-0.008610949,-0.012804621,0.009699191,-0.0056798747,-0.0018882673,-0.0062832665,0.0049253004,-0.008132491,-0.002167373,-0.012467721,0.00987213,-0.012457477,-0.0017361747,0.004578628,0.004595448,0.003553491,-0.015330408,-0.010157549,-0.012593965,0.0129834125,0.0029114736,0.00396402,-0.0047270693,0.004548328,-0.0047251387,0.013306953,0.009600481,0.0052663935,0.004764982,0.006131619,-0.0060600815,0.010621201,0.0033965872,0.0029147114,0.0071786507,0.0027704805,-0.010799643,0.008366472,0.002077257,0.0033544928,-0.0110403,-0.007429738,0.013094091,-0.009165655,-0.009298265,-0.01004275,-0.0040875184,-0.0043584066,-0.0021531626,0.0049768155,-0.0019613053,-0.0022013716,0.011404357,0.014539913,-0.00771253
deltawildhockey,0.001602022,-0.012778349,-0.013311982,-0.009930119,0.010320164,0.0061291903,0.004496075,-0.0029340778,-0.004100539,0.011468418,-0.0028077904,0.0018688347,-0.0014037546,0.009460811,0.0151118245,0.0011182446,-0.011201488,-0.00686175,0.003999235,0.008847408,-0.003787985,0.0063718725,-0.008215819,0.009027593,-0.003604427,0.014282884,-0.012683921,0.013922928,-0.009062942,0.0072906166,0.008178381,0.00017068163,-0.0110999085,0.0029710475,-0.0059970897,0.009613352,-0.0071321186,-0.012810472,-0.0043564904,-0.003712969,-0.013199082,-0.01172081,-0.009231087,0.014997324,-0.014571592,-0.0033230167,0.0022057332,-0.0047989637,0.0016819686,0.013169931,0.015274869,-0.0020821579,-0.0138666,-0.006582802,0.00021080114,0.005618684,0.011036478,-0.0019586217,0.009643266,-0.013172215,-0.0023253001,-0.0013770368,0.009298198,0.013105493
nwsspokane,0.008799469,-0.0029897038,0.010205995,-0.009956652,-0.0069081616,-0.015117295,-0.003973108,-0.014461754,0.008369422,0.0014096033,0.014557632,-0.008989232,-0.005358912,0.0018150229,0.0101099,0.011947611,0.0029974692,-0.008992881,0.00538712,-0.010502091,0.010378204,0.0097421855,0.0024333969,-0.004864849,0.0015373137,-0.0041685756,0.0037281234,-0.008629816,0.006027544,-0.01428272,0.010945061,0.01121668,0.007148117,0.015274826,-0.008085245,0.0070747174,0.01280411,0.0071527697,0.012937231,0.0061823353,0.008505236,-0.009921163,0.015476109,-0.008830827,0.0135805365,0.00468567,-0.011426423,-0.014703853,-0.0056280904,-0.0038824808,-0.0124491155,0.0031617805,0.009423116,-0.0035612918,-0.00081444345,-0.008875182,-0.0023805182,0.010075487,0.009674804,-0.0048373956,-0.015327791,-0.012504119,0.00031313673,-0.003424421
stamatakiscpa,-0.009690841,0.010473168,-0.0075270855,-0.007822894,0.010998448,-0.005476769,-0.014548135,0.0050303,0.00029697956,-0.0024079662,0.003773908,0.0027822095,0.0061352253,0.0066851564,0.008924163,0.015588648,-0.014946744,0.0066007082,0.003636917,-0.010595685,-0.014822613,0.0035562634,0.011831076,0.0061503993,0.015465945,-0.0058301864,-0.012952402,-0.0055896575,0.012450927,0.00024515827,-0.0030004482,0.00800223,0.00771277,0.0058773076,0.0006072921,-0.011624044,0.010446217,-0.0031993086,-0.004098286,-0.014487007,-0.0005147418,-0.012344705,-0.0019396436,0.00937798,0.0009567607,-0.011749568,-0.0033873452,0.013487765,0.0047191153,0.011991022,0.008817859,0.009967667,0.011470727,0.0020947142,0.005681115,0.0155076375,-0.014641244,-0.00052591524,-0.011263662,-0.007868889,0.014429891,0.0075069275,-0.0026805985,0.015543105
brad604,0.0062002684,-0.00033432778,0.011577765,-0.013806783,-0.0061492412,0.011460582,-0.013229168,0.0070380154,-0.012702614,-0.01203933,-0.009022126,0.0013629152,-0.010148051,0.00081145624,-0.0108609125,-0.013426358,0.010871543,0.0066137095,0.0046435352,0.00513582,-0.0070219655,-0.004758355,-0.013632266,0.011328845,-0.0063552675,-0.0028910136,0.00948594,0.013538474,0.0066499407,-0.015409493,-4.597405e-05,0.0011304417,0.008028609,0.009324866,0.0055914177,-0.01564003,0.00065427425,0.0038610813,-0.00645335,-0.0047854977,0.008220048,-0.004458906,0.0060802284,0.004742427,0.0007021572,0.0063509676,0.0075517436,-0.015051338,0.0027805348,0.005096734,-0.006276412,0.008476731,-0.008440216,-0.014802205,-0.0009744569,-0.007179223,0.0020306786,-0.014145242,-0.009692594,0.01407302,-0.0026394995,0.009273522,0.009938627,0.012904749
bexinvcity,-0.013672411,0.0033671334,-0.008913178,0.0100057535,0.009167533,-0.0012119561,0.014475217,-0.004359249,0.0065277014,-0.002076095,0.009307394,0.0145233795,0.00014506094,-0.0041065384,0.0122157745,-0.007799506,-0.0014519803,0.007725654,-0.003813751,-0.0035875235,0.011162292,-0.00097722,0.0027023517,0.010623913,0.0024596844,-0.015390737,0.013556547,-0.009941742,-0.014803834,-0.0017935708,-0.009976257,-5.7723373e-06,0.011794968,0.013640432,-0.004903488,0.013469029,0.013143836,0.014240002,-0.012614138,-0.013162186,0.014161672,-0.001732938,0.014019549,-0.0004924666,0.0046258364,0.012781851,-0.0018369444,0.0007251706,-0.00999154,0.010947671,0.010643087,0.010932194,-0.0012489427,0.006716624,-0.010203324,-0.014839249,0.012720887,-0.015458498,0.0022197515,0.006070962,0.0076099206,-0.0059759934,0.0036761388,0.00096589327
socialistsean,0.015581085,-0.0012117458,0.00068012613,-0.014238867,0.013410207,-0.001231266,0.008395582,0.0040368806,0.00902231,-0.011280804,0.0046065603,-0.009746847,-0.015316904,0.0052536014,-0.00054235786,0.0020882925,0.0025462108,0.010223877,0.006628216,-0.0067642317,-0.0063820193,-0.007383447,0.0017265098,-0.0066840397,-0.0091584725,-0.008575847,0.006381022,0.001097115,0.0022290035,0.002375273,-0.012260799,-0.0128315445,0.006098705,0.007325066,0.0101823015,-0.0112510845,0.007513931,-0.002767212,-0.014225283,0.009142111,0.014945972,-0.0020514913,0.007881455,0.004311978,0.004194986,-0.0056441226,0.014190525,0.010540256,0.012576938,0.012010676,-0.00090347574,0.0019912773,0.0058892197,-0.0143576255,0.00084670464,-0.003892007,0.01160936,0.0037913762,-0.012878126,0.014696966,-0.006081271,-0.009137221,0.0034984637,-0.0050829886
